aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,ndlist_date,ndlist_rank,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
1775974,梦里呓语,"22,312",100,"2,399",0,2019-01-02,古色古香,,1,1,9170,我受宠若惊地来了个当场懵逼。,None,"(None,)",2734715,17480,9.4,1.8亿,正剧,"江湖恩怨,天作之合,重生,成长",师姐说她非我不娶,2022-10-08,"432,533",百合,原创
1775974,梦里呓语,"8,391",57,832,0,2016-04-20,古色古香,,1,1,2456,我将我的爱化作世界送给你。,None,"(None,)",2734797,51017,8.8,6585.9万,正剧,"仙侠修真,励志人生,穿书,东方玄幻",原著跑偏十万里,2020-10-11,"191,374",百合,原创
1775974,梦里呓语,780,2,20,0,2018-05-22,架空历史,,1,0,204,傻白甜与玫瑰花。,None,"(None,)",2766226,124918,,2155.7万,轻松,"奇幻魔幻,异世大陆,成长,逆袭",我以坚守践行诺言,2018-07-02,"6,608",百合,原创
1775974,梦里呓语,"4,277",120,"1,289",0,2016-04-09,架空历史,,1,1,2351,阴谋阳谋，政治倾轧，魔法战争。,None,"(None,)",2733435,35015,9.6,8623.9万,正剧,"奇幻魔幻,天之骄子,异世大陆,相爱相杀",我以荣光书写爱情,2022-12-12,"407,378",百合,原创
1775974,梦里呓语,"12,140",86,752,0,2016-12-22,架空历史,,1,1,2302,请与我共度余生。,None,"(None,)",2956911,94771,9.4,6790.7万,正剧,"少女漫,情有独钟,前世今生,天之骄子",[综]与你山水相逢,2020-10-09,"288,022",言情,衍生
1775974,梦里呓语,"1,858",84,784,0,2017-01-01,架空历史,,1,1,1018,她在旧朝的废墟上建起新都。,None,"(None,)",2822922,33011,9.7,5670.4万,正剧,"奇幻魔幻,虐恋情深,阴差阳错,异世大陆",我以执着等待重逢,2022-07-22,"282,681",百合,原创
1775974,梦里呓语,679,4,34,0,2022-04-18,架空历史,,1,0,109,未来的血与火将在白雪下覆灭。,None,"(None,)",6783842,暂无排,,2137万,正剧,"西方名著,青梅竹马,成长,史诗奇幻",[中土+精灵宝钻]昔日之雪,2022-08-02,"15,383",言情,衍生
2078814,三日成晶,"22,982",27,"5,086",0,2023-01-26,架空历史,,1,1,22323,我在小说世界跑龙套,2023-02-17,"(1.0,)",7660289,47039,,6.4亿,轻松,"天作之合,穿越时空,甜文,穿书",是我是我还是我,2023-02-22,"112,153",言情,原创
2078814,三日成晶,"158,458",81,"27,799",0,2022-12-01,架空历史,,1,1,69172,糟了，这饭的味儿好像不太对。,None,"(None,)",7438963,11129,,15.5亿,轻松,"情有独钟,仙侠修真,重生,成长",这碗软饭我先干为敬,2023-02-22,"388,327",言情,原创
2078814,三日成晶,"473,369",165,"92,552",0,2022-03-10,架空历史,,1,1,253329,摆烂的正确姿势,None,"(None,)",6576011,5535,9.5,52.8亿,轻松,"情有独钟,穿越时空,穿书",世上还有这种好事儿？,2022-08-16,"1,065,478",言情,原创
2078814,三日成晶,"131,519",65,"24,647",0,2022-09-05,架空历史,,1,1,86376,【全文完】他想要逃，却逃不掉。,None,"(None,)",6490417,8136,9.2,16.7亿,轻松,"天作之合,仙侠修真,甜文",替嫁给灵府破碎的废人,2022-11-07,"348,553",言情,原创
2078814,三日成晶,"58,536",93,"13,084",0,2022-02-02,架空历史,,1,1,47301,仙人抚我顶，结发，为夫妻。,None,"(None,)",5904775,15814,8.9,10.8亿,轻松,"情有独钟,天作之合,仙侠修真,姐弟恋",小师弟为何这样,2022-04-12,"438,445",言情,原创
2078814,三日成晶,"97,918",66,"16,376",0,2022-05-05,架空历史,,1,1,57522,两块救赎甜饼,None,"(None,)",5382850,15792,9.1,12.7亿,轻松,"甜文,穿书,爽文",救赎的正确姿势,2022-07-08,"382,729",言情,原创
1775974,梦里呓语,"1,016",35,243,0,2018-09-26,架空历史,,1,0,535,你是我的神话与歌谣。,None,"(None,)",2743479,78148,9.6,3762.4万,正剧,"西方名著,前世今生,阴差阳错,传奇",[希腊神话]北国有燕,2023-02-16,"159,746",百合,衍生
2078814,三日成晶,"158,332",190,"35,513",0,2021-08-04,架空历史,,1,1,90548,火葬场自救指南,None,"(None,)",5567258,6739,9.3,22.9亿,轻松,"穿越时空,穿书",恶毒女配自救手册（快穿）,2022-04-29,"1,453,567",言情,原创
2078814,三日成晶,"213,564",114,"27,126",0,2021-05-19,架空历史,,1,1,85183,我是仙侠龙傲天后宫文女配,None,"(None,)",4507488,9431,8.8,17.5亿,轻松,"情有独钟,仙侠修真",守活寡使我快乐,2021-09-06,"610,385",言情,原创
2078814,三日成晶,"202,273",81,"25,765",0,2021-01-13,架空历史,,1,1,84614,恶毒女配，我是专业的。,None,"(None,)",4457818,10744,8.8,16.5亿,轻松,"天作之合,仙侠修真,爽文",仙侠文女配觉醒后,2022-04-30,"414,064",言情,原创
2078814,三日成晶,"192,938",173,"47,671",0,2020-06-23,架空历史,,1,1,75671,我就做起了海王,None,"(None,)",4637335,2319,9.6,23.9亿,轻松,"强强,天作之合,仙侠修真",师徒恋女主觉醒后,2022-04-29,"1,019,038",言情,原创
2078814,三日成晶,"55,409",80,"11,758",0,2021-04-01,近代现代,,1,1,27271,弟弟真香，呲溜呲溜,None,"(None,)",4717033,19530,9.4,8.7亿,轻松,"天作之合,甜文,穿书,爽文",给你500万离开我弟弟,2022-06-03,"422,810",言情,原创
2078814,三日成晶,"99,467",56,"14,153",0,2020-11-18,架空历史,,1,1,41200,带你领略身为早古霸总的快乐,None,"(None,)",4912008,14193,9.4,10.2亿,轻松,"天作之合,仙侠修真,爽文",女大三千位列仙班,2020-12-30,"246,082",言情,原创
2078814,三日成晶,"83,851",63,"13,064",0,2020-05-06,近代现代,,1,1,29594,霸总才是傻白甜,None,"(None,)",4495098,22819,9.5,9.1亿,轻松,"幻想空间,豪门世家",傻白甜注定上位,2020-06-30,"271,469",言情,原创
2078814,三日成晶,"130,250",70,"26,023",0,2020-03-06,近代现代,,1,1,47167,系统追求宿主一百零八式。,None,"(None,)",4239421,11972,9.7,13.7亿,轻松,系统,反派穿成虐文女主[快穿],2020-05-07,"356,878",言情,原创
2078814,三日成晶,"470,217",78,"25,885",0,2020-01-01,近代现代,,1,1,89670,我太难了,None,"(None,)",4179400,1537,9.8,20亿,轻松,"天作之合,穿越时空,重生",嫁给聋哑男配,2022-04-29,"551,157",言情,原创
2078814,三日成晶,"405,253",145,"36,920",0,2019-07-02,近代现代,,1,1,96883,瞎写虐文，总要还的。,None,"(None,)",4075623,1248,9.8,25.2亿,轻松,"强强,穿越时空,系统,快穿",后妈她翻车了[快穿],2022-04-29,"1,013,684",言情,原创
2078814,三日成晶,"106,340",63,"9,366",0,2019-12-03,架空历史,,1,1,32126,,None,"(None,)",4029956,23081,9.4,8.5亿,轻松,"宫廷侯爵,情有独钟,天作之合,姐弟恋",长公主只想出嫁,2022-04-30,"281,371",言情,原创
2078814,三日成晶,"85,152",48,"5,145",0,2019-05-29,近代现代,,1,1,17401,强行报恩了解一下,None,"(None,)",3946122,9780,9.6,6.2亿,轻松,"豪门世家,情有独钟,种田文,都市异闻",霸总娇妻700岁,2019-11-08,"186,541",言情,原创
2078814,三日成晶,"277,925",71,"20,022",0,2019-03-12,近代现代,,1,1,71355,哭完接着渣,None,"(None,)",3571782,739,9.6,16.2亿,轻松,系统,女配求生指南,2019-10-29,"496,632",言情,原创
2078814,三日成晶,"124,478",83,"11,135",0,2018-11-23,近代现代,,1,1,35996,别碰！戒不掉！,None,"(None,)",3557238,1409,9.6,9.7亿,轻松,"穿越时空,快穿,穿书,爽文",男配有毒！[穿书],2019-03-04,"423,313",言情,原创
2078814,三日成晶,"109,310",74,"10,915",0,2018-12-26,架空历史,,1,1,38260,女皇她不敢表白,None,"(None,)",3557208,13294,9.7,9.9亿,轻松,"情有独钟,种田文,爽文",我的皇夫是太监,2019-10-25,"350,464",言情,原创
2078814,三日成晶,"106,908",166,"12,889",0,2018-06-12,架空历史,,1,1,30170,读者让我上，我就上。,None,"(None,)",3515501,13718,9.5,10.2亿,轻松,"穿越时空,系统",烂尾小说修改直播,2020-05-14,"1,024,143",言情,原创
2078814,三日成晶,"89,666",139,"6,332",0,2017-11-30,架空历史,,1,1,23370,男女主拿错剧本，女宠男,None,"(None,)",3389750,16999,9.3,7亿,轻松,"穿越时空,系统,快穿",渣女从良系统（快穿）,2022-05-13,"495,145",言情,原创
2078814,三日成晶,"34,159",63,"8,593",0,2017-07-31,架空历史,,1,1,15011,王爷他是我的狗,None,"(None,)",3287434,18575,9.6,6.7亿,轻松,"天作之合,穿越时空,种田文",嫁给失心疯王爷冲喜,2020-06-08,"264,929",言情,原创
2078814,三日成晶,"40,054",91,"2,640",0,2018-03-10,架空历史,,1,1,8918,郡主与奴隶的二三事,None,"(None,)",3418074,38693,9.2,5亿,轻松,重生,郡主逃杀录（重生）,2020-01-14,"323,968",言情,原创
2078814,三日成晶,"27,452",114,"2,913",0,2017-07-26,架空历史,,1,1,8397,这世上没有我爱你解决不了的事,None,"(None,)",3279728,37139,8.4,5亿,轻松,"穿越时空,种田文,重生",甜饼小故事文集,2019-08-16,"342,656",纯爱,原创
2078814,三日成晶,"15,364",2,281,0,2017-08-12,架空历史,,1,0,419,天使堕落成魔,None,"(None,)",3310987,45108,9.4,3.7亿,悲剧,边缘恋歌,南山向南,2019-09-04,"1,391",纯爱,原创
2078814,三日成晶,"86,922",61,"2,824",0,2017-08-14,架空历史,,1,1,18150,我绝对不可能爱上一个傻子！,None,"(None,)",3313399,37696,9.1,5.8亿,轻松,"情有独钟,天作之合,穿越时空",我不可能爱上一个傻子,2021-01-05,"197,314",言情,原创
2078814,三日成晶,"42,118",63,"3,364",0,2017-07-12,架空历史,,1,1,13308,死士小哥你别跑，别逼妹妹放大招,None,"(None,)",3260596,28830,8.7,5.6亿,轻松,"穿越时空,穿书,爽文",追夫十八式（穿书）,2020-01-13,"223,999",言情,原创
2212739,兔月关,"10,338",31,"1,300",0,2023-01-23,架空历史,,1,1,12640,穿越老攻带我走上人生巅峰,2023-02-20,"(2.0,)",6593856,9771,,1.7亿,正剧,"生子,穿越时空,科举,基建",我在首辅科举文里重生了,2023-02-23,"115,363",纯爱,原创
2212739,兔月关,"40,469",163,"6,356",0,2022-08-01,幻想未来,,1,1,27181,重生NPC他只想努力活！,None,"(None,)",6658721,9539,8.5,4亿,正剧,"幻想空间,重生,无限流,爽文",NPC他总是上报预言[无限],2022-12-02,"528,402",纯爱,原创
2212739,兔月关,"58,120",119,"7,540",0,2022-02-21,近代现代,,1,1,27622,穿成绿茶作精，我有大佬爸爸,None,"(None,)",5041143,6455,8.4,4.8亿,正剧,"穿越时空,娱乐圈,重生,系统",我爸是狗血文里的满级大佬,2022-06-22,"523,370",纯爱,原创
2212739,兔月关,"86,567",169,"7,790",0,2021-07-20,近代现代,,1,1,42262,老攻他是我的金手指,None,"(None,)",4343574,7990,8.5,6.3亿,正剧,"娱乐圈,打脸,爽文,玄学",灵异爽文中的工具人觉醒了,2022-01-19,"762,933",纯爱,原创
2212739,兔月关,"51,286",110,"2,255",0,2019-03-05,近代现代,,1,1,15902,重生养媳妇儿子,None,"(None,)",3536581,31682,8.8,2.5亿,正剧,"生子,种田文,重生,末世",他从墓穴而来,2022-01-19,"349,877",纯爱,原创
2212739,兔月关,"53,736",147,"4,201",0,2018-11-12,架空历史,,1,1,15669,发家致富种田宠媳妇,None,"(None,)",3863713,22930,8.8,2.9亿,正剧,"生子,随身空间,穿越时空,种田文",村里有个空间男[重生],2019-10-13,"485,599",纯爱,原创
2212739,兔月关,"105,611",114,"4,957",0,2018-04-23,架空历史,,1,1,23787,末世男的古代宠夫日常,None,"(None,)",3536584,40755,8.2,3.7亿,正剧,"随身空间,种田文,重生,甜文",村里有个末世男[重生],2022-04-30,"382,248",纯爱,原创
2212739,兔月关,"129,080",129,"5,633",0,2021-02-22,近代现代,,1,1,43590,手撕主角，炮灰翻身,None,"(None,)",4373296,29952,8.3,6.2亿,正剧,"豪门世家,随身空间,重生,甜文",宠文里的极品男配重生了,2021-08-09,"674,108",纯爱,原创
2212739,兔月关,"99,269",183,"4,148",0,2019-10-06,架空历史,,1,1,25569,穿越古代养家考科举,None,"(None,)",4343565,25811,9.0,4.5亿,正剧,"生子,种田文,重生,科举",农门科举之赚钱，考试，养家,2022-02-19,"869,033",纯爱,原创
2212739,兔月关,"25,732",109,"1,790",0,2019-05-27,架空历史,,1,1,11807,当末世者穿到修仙界,None,"(None,)",3610494,46447,8.6,2亿,正剧,"仙侠修真,甜文,爽文",穿书后我爱了个仙界老男人,2020-04-22,"346,176",纯爱,原创
2212739,兔月关,"49,265",98,"3,223",0,2020-02-24,架空历史,,1,1,21124,暴君家的基建狂魔,None,"(None,)",4339079,26540,8.7,3.6亿,正剧,"种田文,重生,系统,穿书",我在暴君身边搞基建[系统],2022-01-19,"569,387",纯爱,原创
2212739,兔月关,"32,781",101,"1,971",0,2018-07-30,架空历史,,1,1,8715,武力值爆表小受的撩夫虐渣之路。,None,"(None,)",3536559,56698,8.5,1.7亿,正剧,"豪门世家,穿越时空,甜文,快穿",反派他超会撩人[快穿],2022-03-04,"333,063",纯爱,原创
2212739,兔月关,"28,689",100,"2,433",0,2020-06-15,架空历史,,1,1,8389,种田打脸两不误,None,"(None,)",4716322,49910,8.5,1.7亿,正剧,"种田文,系统,穿书,爽文",我，穿书，打脸，种田,2021-02-05,"327,878",纯爱,原创
2212739,兔月关,"5,446",1,21,0,2020-03-07,幻想未来,,1,0,97,,None,"(None,)",4271148,292773,7.6,3413.5万,正剧,"甜文,爽文",我死对头崩人设了短篇,2020-11-13,"3,257",纯爱,原创
3796793,禾优,"10,353",22,694,0,2023-01-16,近代现代,,1,1,11409,清冷炮灰受X精分攻,2023-02-20,"(1.0,)",7140720,90985,,6644.1万,轻松,"幻想空间,穿越时空,系统,快穿",禁止独占清冷炮灰！[快穿],2023-02-23,"101,081",纯爱,原创
3796793,禾优,"16,848",69,901,0,2021-11-13,近代现代,,1,1,5045,你们不要过来啊！,None,"(None,)",5912628,62933,,4034.4万,轻松,"美食,穿书,爽文",四个渣攻在恋综跪求复合[穿书],2023-01-05,"231,781",纯爱,原创
3796793,禾优,"36,324",95,"2,853",0,2022-01-23,近代现代,,1,1,19293,撒娇怪马甲攻&美食金手指点满受,None,"(None,)",5811098,54972,8.0,1.4亿,轻松,"生子,美食,穿书,爽文",反派他爹养崽指南[美食],2022-06-19,"418,377",纯爱,原创
3796793,禾优,"16,570",138,"2,440",0,2022-06-25,近代现代,,1,1,10562,为什么我这么有钱？为什么！,None,"(None,)",5762083,9858,8.5,1.1亿,轻松,"娱乐圈,仙侠修真,现代架空,爽文",小貔貅不想暴富！,2022-12-02,"788,317",纯爱,原创
3796793,禾优,"32,544",120,"2,732",0,2021-04-29,幻想未来,,1,1,12016,干得饭中饭，做得喵上喵。,None,"(None,)",5713156,11360,8.1,1.1亿,轻松,"星际,甜文,爽文,萌宠",过分可爱的喵崽爆红星际,2021-10-21,"563,726",纯爱,原创
1643745,田园泡,"15,200",22,"2,238",0,2023-02-01,近代现代,,1,1,13400,她被心机男挖了墙角,2023-02-17,"(4.0,)",3226859,88105,,3.7亿,轻松,"情有独钟,业界精英,甜文",我靠美貌嫁入豪门,2023-02-23,"110,899",言情,原创
1643745,田园泡,"73,283",125,"6,917",0,2022-09-15,架空历史,,1,1,28195,说好的痴情男二他杀疯了QAQ,None,"(None,)",7242007,50744,8.9,6.4亿,轻松,"天之骄子,励志人生,甜文,穿书",被献上的美人,2022-11-30,"485,172",言情,原创
1643745,田园泡,"110,801",75,"5,533",0,2022-04-16,架空历史,,1,1,32228,摆烂女主躺着帮男主把剧情摆平了,None,"(None,)",5966523,47616,7.5,6.6亿,轻松,"甜文,穿书",穿进冲喜文后我摆烂了,2022-06-27,"414,940",言情,原创
1643745,田园泡,"212,610",95,"15,352",0,2021-07-08,架空历史,,1,1,82002,我跑呀跑呀跑，他追呀追呀追。,None,"(None,)",5778842,17324,8.9,13.8亿,轻松,"宅斗,励志人生,甜文,穿书",追了暴戾太子后我跑了,2021-10-28,"501,128",言情,原创
1643745,田园泡,"426,059",56,"12,262",0,2019-11-18,近代现代,,1,1,91290,那些年我和末世王霸大佬的生活,None,"(None,)",4249921,18862,9.1,14.3亿,轻松,"末世,穿书",末世娇娇每天都在艰难求死,2020-01-15,"338,139",言情,原创
1643745,田园泡,"299,043",230,"30,001",0,2019-01-08,架空历史,,1,1,93415,那些年强势归来的黑化男主们,None,"(None,)",3927000,10401,9.3,16.5亿,轻松,"甜文,快穿,穿书,爽文",穿成男主白月光怎么破,2021-06-24,"808,161",言情,原创
1643745,田园泡,"306,050",110,"14,748",0,2019-05-08,近代现代,,1,1,72321,她超甜的,None,"(None,)",3614246,608,8.8,12亿,轻松,"穿越时空,古穿今,甜文,爽文",穿成大佬的娇软美人,2019-10-18,"399,897",言情,原创
1643745,田园泡,"55,202",75,"8,904",0,2021-11-19,架空历史,,1,1,26500,穿成虐待男主的大师姐怎么破？,None,"(None,)",5495900,28175,7.2,4.8亿,轻松,"仙侠修真,甜文,穿书,玄学",大师姐为何这样,2022-02-05,"450,119",言情,原创
1643745,田园泡,"55,256",73,"5,005",0,2021-03-30,幻想未来,,1,1,16047,崽种，妈妈爱你,None,"(None,)",5586451,28584,8.8,4.3亿,爆笑,"星际,甜文,未来架空",穿成星际文里的偏执女二,2021-06-21,"241,794",言情,原创
1643745,田园泡,"46,841",75,"4,975",0,2020-07-10,架空历史,,1,1,19665,绣花针vs绣春刀,None,"(None,)",4422930,60351,8.7,5.5亿,轻松,"天之骄子,励志人生,女扮男装",绣花刀（锦衣卫）,2020-10-31,"435,402",言情,原创
1643745,田园泡,"47,193",85,"3,339",0,2021-01-20,架空历史,,1,1,17733,爱情的战争,None,"(None,)",5146924,38050,8.0,4.4亿,正剧,宫廷侯爵,美人关,2021-04-07,"326,906",言情,原创
1643745,田园泡,"73,592",84,"4,517",0,2020-01-30,架空历史,,1,1,19642,我的盖世瞎子,None,"(None,)",3172756,35338,8.9,5亿,正剧,"宫廷侯爵,宅斗,宫斗,重生",吾妻娇艳,2020-10-29,"362,375",言情,原创
1643745,田园泡,"18,478",47,"2,011",0,2022-08-11,架空历史,,1,1,9543,我抢走了原男主的气运？,None,"(None,)",7194093,93732,7.2,3.3亿,轻松,"励志人生,甜文",穿成魔尊的小侍妾,2022-09-28,"175,113",言情,原创
1643745,田园泡,"5,704",48,964,0,2022-03-18,架空历史,,1,1,3338,豌豆小姐的爱情故事,None,"(None,)",6426297,78415,6.5,2.4亿,轻松,天作之合,愁杀她玉软花娇,2022-04-27,"149,506",言情,原创
1643745,田园泡,"116,266",106,"11,108",0,2020-04-01,架空历史,,1,1,29288,别说了，我爱你。当然，是父爱。,None,"(None,)",4395964,24213,8.7,6.9亿,轻松,"穿越时空,仙侠修真,穿书,升级流",穿成瞎子男主的短命白月光,2020-06-26,"363,141",言情,原创
1643745,田园泡,"139,025",40,"5,109",0,2019-07-09,近代现代,,1,1,33966,自己的男朋友，怕什么？,None,"(None,)",4168943,33384,9.2,6亿,轻松,"异能,穿书,爽文,校园",听说反派暗恋我,2019-11-17,"119,184",言情,原创
1643745,田园泡,"44,078",59,"2,791",0,2020-11-06,架空历史,,1,1,13139,陛下别低头，皇冠会掉,None,"(None,)",3999189,77896,8.5,3.8亿,轻松,"打脸,甜文,穿书,爽文",穿成暴君他前妻,2020-12-16,"210,082",言情,原创
1643745,田园泡,"151,908",61,"5,060",0,2019-08-22,近代现代,,1,1,28337,男主独领风骚系列,None,"(None,)",4017357,34136,8.9,5.8亿,轻松,"甜文,穿书",穿成男主的娇气包女配,2019-10-09,"230,948",言情,原创
1643745,田园泡,"38,793",64,"2,142",0,2019-10-10,近代现代,,1,1,9540,别问，问就是渣,None,"(None,)",4004778,69143,9.3,3亿,轻松,"甜文,快穿,穿书",我渣过的男人都回来了,2019-12-02,"206,856",纯爱,原创
1643745,田园泡,"157,987",163,"10,192",0,2018-09-18,架空历史,,1,1,38422,本文真香警告,None,"(None,)",3678297,42348,9.1,7.9亿,正剧,"甜文,穿书",佛系女配穿书日常,2021-06-24,"628,080",言情,原创
1643745,田园泡,"144,021",183,"9,065",0,2017-08-14,架空历史,,1,1,30059,又奸又雄又护妻,None,"(None,)",2848040,36421,8.5,6.8亿,正剧,,我的老公是奸雄,2019-10-26,"706,678",言情,原创
1643745,田园泡,"128,493",129,"9,157",0,2018-05-30,架空历史,,1,1,33272,吾家有妾又娇又媚又勾人,None,"(None,)",3560435,44376,7.9,7.4亿,正剧,"宫廷侯爵,甜文",吾家艳妾,2021-06-24,"576,374",言情,原创
1643745,田园泡,"166,845",254,"5,971",0,2016-12-06,架空历史,,1,1,32006,论宠妻狂魔的养成,None,"(None,)",2858245,2605,8.3,6.9亿,正剧,"宫廷侯爵,情有独钟,天作之合,天之骄子",我的老公是奸佞,2019-10-25,"997,495",言情,原创
1643745,田园泡,"163,862",262,"8,861",0,2017-04-09,架空历史,,1,1,39000,您的狂暴老公已上线,None,"(None,)",3073555,26621,8.7,7.9亿,正剧,"宫廷侯爵,宫斗,重生,甜文",帝王娇宠,2019-10-29,"915,038",言情,原创
1643745,田园泡,"113,676",180,"2,860",0,2016-04-06,架空历史,,1,1,22103,论撩妻狂魔的养成,None,"(None,)",2730089,31175,9.1,4.8亿,正剧,"宅斗,宫斗,重生,甜文",贵宠娇女,2019-09-04,"868,049",言情,原创
1643745,田园泡,"63,908",100,"2,999",0,2018-01-16,架空历史,,1,1,12056,是我不够妖，还是你太飘,None,"(None,)",3275616,2132,8.0,4亿,正剧,,婀娜动人,2019-10-14,"442,090",言情,原创
1643745,田园泡,"81,509",96,"3,647",0,2018-04-04,架空历史,,1,1,19334,嫁给他后，一路荣华,None,"(None,)",3301821,63654,8.5,4.9亿,正剧,,锦帐春,2021-06-24,"426,423",言情,原创
1643745,田园泡,"99,904",57,"2,707",0,2017-09-17,近代现代,,1,1,18343,小乖乖vs悍匪,None,"(None,)",3234785,111042,8.8,4.4亿,轻松,"都市情缘,励志人生,甜文",他的小可爱,2017-11-15,"216,071",言情,原创
1643745,田园泡,"40,314",69,487,0,2015-08-16,架空历史,,1,1,5253,二等药膳宫女的宠后之路,None,"(None,)",2539886,171317,8.4,2.7亿,正剧,"宫廷侯爵,穿越时空",二等药膳宫女,2019-09-03,"228,156",言情,原创
1256565,黄鱼听雷,"4,501",22,941,0,2022-12-31,近代现代,,1,1,4684,大学校园文,2023-02-23,"(1.0,)",7430394,71459,,7007.6万,轻松,"都市情缘,天之骄子",当冬夜渐暖,2023-02-23,"58,779",言情,原创
1643745,田园泡,"26,881",59,"1,786",0,2017-06-12,近代现代,,1,1,6850,这个吃播有点甜,None,"(None,)",2658755,84865,8.4,3亿,轻松,"都市情缘,娱乐圈,业界精英,甜文",蜜糖,2017-08-07,"179,375",言情,原创
1256565,黄鱼听雷,"43,285",52,"3,092",0,2021-01-20,近代现代,,1,1,18279,一个乖仔男主。,None,"(None,)",5311016,16153,9.3,1.8亿,正剧,"都市情缘,天之骄子,姐弟恋",雪上一枝蒿,2022-12-23,"149,057",言情,原创
1256565,黄鱼听雷,"30,578",88,"9,083",0,2021-10-01,近代现代,,1,1,35496,暗恋文,None,"(None,)",5293288,14735,9.3,3.4亿,正剧,"都市情缘,情有独钟",第十二颗星,2023-01-19,"248,112",言情,原创
1643745,田园泡,"20,155",44,"1,448",0,2017-11-28,近代现代,,1,1,4983,励志小甜文,None,"(None,)",2654348,96527,9.6,2.7亿,轻松,"都市情缘,娱乐圈,甜文,网红",他总是在撩我,2019-09-02,"116,870",言情,原创
1256565,黄鱼听雷,"33,716",66,"4,717",0,2022-04-23,近代现代,,1,1,28812,偷偷撬朋友的前女友。,None,"(None,)",5004716,24443,9.3,2.5亿,正剧,"都市情缘,三教九流",灰色轨迹,2022-11-26,"161,042",言情,原创
1256565,黄鱼听雷,"38,324",67,"2,479",0,2020-04-19,近代现代,,1,1,17513,腹黑老狐狸和叛逆小红帽,None,"(None,)",4545997,26091,9.3,1.8亿,正剧,"都市情缘,情有独钟,天之骄子",芭蕉雨,2022-03-27,"189,494",言情,原创
1256565,黄鱼听雷,"36,315",64,"3,406",0,2021-06-09,近代现代,,1,1,28500,年龄差,None,"(None,)",4699587,9239,9.0,2.6亿,正剧,"都市情缘,天之骄子",他比晚风还温柔,2022-10-12,"185,565",言情,原创
1256565,黄鱼听雷,"119,489",67,"5,200",0,2020-09-06,近代现代,,1,1,69005,一个特别的姐弟恋文,None,"(None,)",4320237,24707,9.5,5.3亿,正剧,"都市情缘,天之骄子,姐弟恋",小老板,2023-01-19,"192,370",言情,原创
